kg	1 kg	kg
kilogram	1 kg	kg
s	1 s	s
second	1 s	s
m	1 m	m
meter	1 m	m
A	1 A	A
ampere	1 A	A
amp	1 A	ampere
cd	1 cd	cd
candela	1 cd	cd
mol	1 mol	mol
mole	1 mol	mol
K	1 K	K
kelvin	1 K	K
hg	133322.387414999976 kg/m^2*s^2	Hg
oe	79.5774715459476596 A/m	Oe
mh	0.00100000000000000002 m^2*kg/s^2*A^2	mH
rd	5.02920000000000034 m	rod
pf	9.9999999999999998e-13 s^4*A^2/m^2*kg	pF
gr	6.47989100000000081e-05 kg	grain
nt	1 m*kg/s^2	N
hz	1 s^-1	Hz
dry	1.16364718614718621	drygallon/gallon
nmile	1852 m	nauticalmile
beV	1.60217662080000021e-10 m^2*kg/s^2	GeV
bev	1.60217662080000021e-10 m^2*kg/s^2	beV
coul	1 s*A	C
becquerel	1 s^-1	/s
Bq	1 s^-1	becquerel
curie	37000000000 s^-1	3.7e10 Bq
Ci	37000000000 s^-1	curie
rutherford	1000000 s^-1	1e6 Bq
gray	1 m^2/s^2	J/kg
Gy	1 m^2/s^2	gray
rad	0.0100000000000000002 m^2/s^2	1e-2 Gy
rep	0.0083800000000000003 m^2/s^2	8.38 mGy
sievert	1 m^2/s^2	J/kg
Sv	1 m^2/s^2	sievert
rem	0.0100000000000000002 m^2/s^2	1e-2 Sv
banana_dose	9.99999999999999955e-08 m^2/s^2	0.1e-6 sievert
roentgen	0.000257999999999999983 s*A/kg	2.58e-4 C / kg
rontgen	0.000257999999999999983 s*A/kg	roentgen
sievertunit	0.00216204000000000006 s*A/kg	8.38 rontgen
eman	3700 m^-3*s^-1	1e-7 Ci/m^3
mache	13690 m^-3*s^-1	3.7e-7 Ci/m^3
actinium	227.027800000000013	227.0278
aluminum	26.9815390000000015	26.981539
americium	243.061399999999992	243.0614
antimony	121.760000000000005	121.760
argon	39.9480000000000004	39.948
arsenic	74.9215899999999948	74.92159
astatine	209.987099999999998	209.9871
barium	137.326999999999998	137.327
berkelium	247.070300000000003	247.0703
beryllium	9.01218199999999925	9.012182
bismuth	208.980369999999994	208.98037
boron	10.8109999999999999	10.811
bromine	79.9039999999999964	79.904
cadmium	112.411000000000001	112.411
calcium	40.078000000000003	40.078
californium	251.079599999999999	251.0796
carbon	12.0109999999999992	12.011
cerium	140.115000000000009	140.115
cesium	132.905429999999996	132.90543
chlorine	35.4527000000000001	35.4527
chromium	51.9960999999999984	51.9961
cobalt	58.9331999999999994	58.93320
copper	63.5459999999999994	63.546
curium	247.070300000000003	247.0703
deuterium	2.0141017778000001	2.0141017778
dysprosium	162.5	162.50
einsteinium	252.082999999999998	252.083
erbium	167.259999999999991	167.26
europium	151.965000000000003	151.965
fermium	257.095100000000002	257.0951
fluorine	18.9984031999999985	18.9984032
francium	223.0197	223.0197
gadolinium	157.25	157.25
gallium	69.722999999999999	69.723
germanium	72.6099999999999994	72.61
gold	196.966540000000009	196.96654
hafnium	178.490000000000009	178.49
helium	4.00260200000000044	4.002602
holmium	164.930319999999995	164.93032
hydrogen	1.00794000000000006	1.00794
indium	114.817999999999998	114.818
iodine	126.904470000000003	126.90447
iridium	192.217000000000013	192.217
iron	55.8449999999999989	55.845
krypton	83.7999999999999972	83.80
lanthanum	138.905499999999989	138.9055
lawrencium	262.110000000000014	262.11
lead	207.199999999999989	207.2
lithium	6.94099999999999984	6.941
lutetium	174.967000000000013	174.967
magnesium	24.3049999999999997	24.3050
manganese	54.9380499999999969	54.93805
mendelevium	258.100000000000023	258.10
mercury	200.590000000000003	200.59
molybdenum	95.9399999999999977	95.94
neodymium	144.240000000000009	144.24
neon	20.1797000000000004	20.1797
neptunium	237.048200000000008	237.0482
nickel	58.6933999999999969	58.6934
niobium	92.9063799999999986	92.90638
nitrogen	14.0067400000000006	14.00674
nobelium	259.100900000000024	259.1009
osmium	190.22999999999999	190.23
oxygen	15.9993999999999996	15.9994
palladium	106.420000000000002	106.42
phosphorus	30.9737620000000007	30.973762
platinum	195.080000000000013	195.08
plutonium	244.0642	244.0642
polonium	208.982400000000013	208.9824
potassium	39.0983000000000018	39.0983
praseodymium	140.90764999999999	140.90765
promethium	144.912700000000001	144.9127
protactinium	231.035879999999992	231.03588
radium	226.025399999999991	226.0254
radon	222.017599999999987	222.0176
rhenium	186.206999999999994	186.207
rhodium	102.905500000000004	102.90550
rubidium	85.4677999999999969	85.4678
ruthenium	101.069999999999993	101.07
samarium	150.360000000000014	150.36
scandium	44.9559100000000029	44.955910
selenium	78.9599999999999937	78.96
silicon	28.0854999999999997	28.0855
silver	107.868200000000002	107.8682
sodium	22.9897680000000015	22.989768
strontium	87.6200000000000045	87.62
sulfur	32.0660000000000025	32.066
tantalum	180.947900000000004	180.9479
technetium	97.9072000000000031	97.9072
tellurium	127.599999999999994	127.60
terbium	158.925340000000006	158.92534
thallium	204.383299999999991	204.3833
thorium	232.038099999999986	232.0381
thullium	168.934210000000007	168.93421
tin	118.709999999999994	118.710
titanium	47.8669999999999973	47.867
tungsten	183.840000000000003	183.84
uranium	238.028899999999993	238.0289
vanadium	50.9414999999999978	50.9415
xenon	131.289999999999992	131.29
ytterbium	173.039999999999992	173.04
yttrium	88.9058500000000009	88.90585
zinc	65.3900000000000006	65.39
zirconium	91.2240000000000038	91.224
people	1	1
person	1	people
death	1	people
capita	1	people
Tim	0.173611111111111105 s	12^-4 hour
Grafut	0.295580451871141958 m	gravity Tim^2
Surf	0.08736780352834847 m^2	Grafut^2
Volm	0.0258242148458983911 m^3	Grafut^3
Vlos	1.70254340277777771 m/s	Grafut/Tim
Maz	25.8234917881283188 kg	Volm kg / oldliter
Gf	0.295580451871141958 m	Grafut
Sf	0.08736780352834847 m^2	Surf
Vm	0.0258242148458983911 m^3	Volm
Vl	1.70254340277777771 m/s	Vlos
Mz	25.8234917881283188 kg	Maz
wari_proportion	0.100000000000000006	1|10
wari	0.100000000000000006	wari_proportion
bu_proportion	0.0100000000000000002	1|100
rin_proportion	0.00100000000000000002	1|1000
mou_proportion	0.000100000000000000005	1|10000
shaku	0.303030303030303039 m	1|3.3 m
mou	3.03030303030303057e-05 m	1|10000 shaku
rin	0.00030303030303030303 m	1|1000 shaku
bu_distance	0.0030303030303030303 m	1|100 shaku
sun	0.0303030303030303039 m	1|10 shaku
jou_distance	3.03030303030303028 m	10 shaku
jou	3.03030303030303028 m	jou_distance
kanejakusun	0.0303030303030303039 m	sun
kanejaku	0.303030303030303039 m	shaku
kanejakujou	3.03030303030303028 m	jou
taichi	0.303030303030303039 m	shaku
taicun	0.0303030303030303039 m	sun
台尺	0.303030303030303039 m	taichi
台寸	0.0303030303030303039 m	taicun
kujirajaku	0.378787878787878785 m	10|8 shaku
kujirajakusun	0.0378787878787878798 m	1|10 kujirajaku
kujirajakubu	0.00378787878787878798 m	1|100 kujirajaku
kujirajakujou	3.78787878787878807 m	10 kujirajaku
tan_distance	11.3636363636363633 m	3 kujirajakujou
ken	1.81818181818181834 m	6 shaku
chou_distance	109.090909090909093 m	60 ken
chou	109.090909090909093 m	chou_distance
ri	3927.27272727272748 m	36 chou
tsubo	3.30578512396694224 m^2	36 shaku^2
se	99.1735537190082681 m^2	30 tsubo
tan_area	991.735537190082709 m^2	10 se
chou_area	9917.35537190082687 m^2	10 tan_area
ping	3.30578512396694224 m^2	tsubo
jia	9699.17355371900885 m^2	2934 ping
fen	969.917355371900953 m^2	1|10 jia
fen_area	969.917355371900953 m^2	1|10 jia
坪	3.30578512396694224 m^2	ping
甲	9699.17355371900885 m^2	jia
分	969.917355371900953 m^2	fen
分地	969.917355371900953 m^2	fen_area
edoma	1.54453627180899922 m^2	(5.8*2.9) shaku^2
kyouma	1.8223140495867769 m^2	(6.3*3.15) shaku^2
chuukyouma	1.65289256198347112 m^2	(6*3) shaku^2
jou_area	1.54453627180899922 m^2	edoma
tatami	1.54453627180899922 m^2	jou_area
shou	0.00180390683696468883 m^3	(4.9*4.9*2.7) sun^3
to	0.0180390683696468879 m^3	10 shou
koku	0.180390683696468879 m^3	10 to
monme	0.00374999999999999986 kg	momme
kin	0.599999999999999978 kg	160 monme
kan	3.75 kg	1000 monme
kwan	3.75 kg	kan
taijin	0.599999999999999978 kg	kin
tailiang	0.0374999999999999986 kg	10 monme
taiqian	0.00374999999999999986 kg	monme
台斤	0.599999999999999978 kg	taijin
台兩	0.0374999999999999986 kg	tailiang
台錢	0.00374999999999999986 kg	taiqian
australiasquare	9.29030400000000078 m^2	(10 ft)^2
zentner	50 kg	50 kg
doppelzentner	100 kg	2 zentner
pfund	0.5 kg	500 g
funt	0.409517179999999981 kg	409.51718 grams
zolotnik	0.00426580395833333313 kg	1|96 funt
pood	16.3806872000000006 kg	40 funt
arshin	0.711200000000000054 m	(2 + 1|3) feet
sazhen	2.13360000000000039 m	3 arshin
verst	1066.80000000000018 m	500 sazhen
versta	1066.80000000000018 m	verst
borderverst	2133.60000000000036 m	1000 sazhen
russianmile	7467.60000000000127 m	7 verst
frenchfoot	0.324839384970764478 m	144|443.296 m
pied	0.324839384970764478 m	frenchfoot
frenchfeet	0.324839384970764478 m	frenchfoot
frenchinch	0.0270699487475637053 m	1|12 frenchfoot
frenchthumb	0.0270699487475637053 m	frenchinch
pouce	0.0270699487475637053 m	frenchthumb
frenchline	0.0022558290622969753 m	1|12 frenchinch
ligne	0.0022558290622969753 m	frenchline
frenchpoint	0.000187985755191414608 m	1|12 frenchline
toise	1.94903630982458687 m	6 frenchfeet
arpent	3418.86828331317884 m^2	180^2 pied^2
frenchgrain	5.31147837033220597e-05 kg	1|18827.15 kg
frenchpound	0.489505846609816109 kg	9216 frenchgrain
tronpound	0.616885623200000066 kg	9520 grain
tronstone	9.87016997120000106 kg	16 tronpound
towerpound	0.349914114000000054 kg	5400 grain
towerounce	0.0291595095000000033 kg	1|12 towerpound
towerpennyweight	0.0014579754750000003 kg	1|20 towerounce
towergrain	4.55617335937500093e-05 kg	1|32 towerpennyweight
mercpound	0.43739264250000004 kg	6750 grain
mercounce	0.0291595095000000033 kg	1|15 mercpound
mercpennyweight	0.0014579754750000003 kg	1|20 mercounce
leadstone	5.66990462500000003 kg	12.5 lb
fotmal	31.751465900000003 kg	70 lb
leadwey	79.3786647499999987 kg	14 leadstone
fothers	952.543977000000041 kg	12 leadwey
newhaytruss	27.2155422000000016 kg	60 lb
newhayload	979.759519200000113 kg	36 newhaytruss
oldhaytruss	25.4011727200000017 kg	56 lb
oldhayload	914.442217920000076 kg	36 oldhaytruss
woolclove	3.17514659000000021 kg	7 lb
woolstone	6.35029318000000043 kg	2 woolclove
wooltod	12.7005863600000009 kg	2 woolstone
woolwey	82.55381134000001 kg	13 woolstone
woolsack	165.10762268000002 kg	2 woolwey
woolsarpler	330.21524536000004 kg	2 woolsack
woollast	1981.29147216000024 kg	6 woolsarpler
romanfoot	0.295999999999999985 m	296 mm
romanfeet	0.295999999999999985 m	romanfoot
pes	0.295999999999999985 m	romanfoot
pedes	0.295999999999999985 m	romanfoot
romaninch	0.0246666666666666631 m	1|12 romanfoot
romandigit	0.0184999999999999991 m	1|16 romanfoot
romanpalm	0.0739999999999999963 m	1|4 romanfoot
romancubit	0.44399999999999995 m	18 romaninch
romanpace	1.47999999999999998 m	5 romanfeet
passus	1.47999999999999998 m	romanpace
romanperch	2.95999999999999996 m	10 romanfeet
stade	185 m	125 romanpaces
stadia	185 m	stade
stadium	185 m	stade
romanmile	1480 m	8 stadia
romanleague	2220 m	1.5 romanmile
schoenus	5920 m	4 romanmile
earlyromanfoot	0.297300000000000009 m	29.73 cm
pesdrusianus	0.332999999999999963 m	33.3 cm
lateromanfoot	0.294200000000000017 m	29.42 cm
actuslength	35.519999999999996 m	120 romanfeet
actus	42.0556799999999953 m^2	120*4 romanfeet^2
squareactus	1261.67039999999974 m^2	120^2 romanfeet^2
acnua	1261.67039999999974 m^2	squareactus
iugerum	2523.34079999999949 m^2	2 squareactus
iugera	2523.34079999999949 m^2	iugerum
jugerum	2523.34079999999949 m^2	iugerum
jugera	2523.34079999999949 m^2	iugerum
heredium	5046.68159999999898 m^2	2 iugera
heredia	5046.68159999999898 m^2	heredium
centuria	504668.159999999916 m^2	100 heredia
centurium	504668.159999999916 m^2	centuria
sextarius	0.000580102065600000241 m^3	35.4 in^3
sextarii	0.000580102065600000241 m^3	sextarius
cochlearia	1.20854597000000039e-05 m^3	1|48 sextarius
cyathi	4.83418388000000156e-05 m^3	1|12 sextarius
acetabula	7.25127582000000302e-05 m^3	1|8 sextarius
quartaria	0.00014502551640000006 m^3	1|4 sextarius
quartarius	0.00014502551640000006 m^3	quartaria
heminae	0.000290051032800000121 m^3	1|2 sextarius
hemina	0.000290051032800000121 m^3	heminae
cheonix	0.000870153098400000416 m^3	1.5 sextarii
semodius	0.00464081652480000193 m^3	8 sextarius
semodii	0.00464081652480000193 m^3	semodius
modius	0.00928163304960000386 m^3	16 sextarius
modii	0.00928163304960000386 m^3	modius
congius	0.00348061239360000167 m^3	12 heminae
congii	0.00348061239360000167 m^3	congius
amphora	0.0278448991488000133 m^3	8 congii
amphorae	0.0278448991488000133 m^3	amphora
culleus	0.556897982976000239 m^3	20 amphorae
quadrantal	0.0278448991488000133 m^3	amphora
libra	0.327364093320000049 kg	5052 grain
librae	0.327364093320000049 kg	libra
romanpound	0.327364093320000049 kg	libra
uncia	0.0272803411100000018 kg	1|12 libra
unciae	0.0272803411100000018 kg	uncia
romanounce	0.0272803411100000018 kg	uncia
deunx	0.300083752209999999 kg	11 uncia
dextans	0.272803411100000004 kg	10 uncia
dodrans	0.245523069990000009 kg	9 uncia
bes	0.218242728880000014 kg	8 uncia
seprunx	0.190962387770000019 kg	7 uncia
semis	0.163682046660000025 kg	6 uncia
quincunx	0.136401705550000002 kg	5 uncia
triens	0.109121364440000007 kg	4 uncia
quadrans	0.0818410233300000123 kg	3 uncia
sextans	0.0545606822200000036 kg	2 uncia
sescuncia	0.0409205116650000061 kg	1.5 uncia
semuncia	0.0136401705550000009 kg	1|2 uncia
siscilius	0.00682008527750000045 kg	1|4 uncia
sextula	0.00454672351833333363 kg	1|6 uncia
semisextula	0.00227336175916666682 kg	1|12 uncia
scriptulum	0.00113668087958333341 kg	1|24 uncia
scrupula	0.00113668087958333341 kg	scriptulum
romanobol	0.000568340439791666704 kg	1|2 scrupula
romanaspound	0.272803411100000059 kg	4210 grain
egyptianroyalcubit	0.524002000000000079 m	20.63 in
egyptianpalm	0.0748574285714285748 m	1|7 egyptianroyalcubit
egyptiandigit	0.0187143571428571437 m	1|4 egyptianpalm
egyptianshortcubit	0.449144571428571449 m	6 egyptianpalm
doubleremen	0.7406640000000001 m	29.16 in
remendigit	0.0185166000000000046 m	1|40 doubleremen
greekfoot	0.316230000000000011 m	12.45 in
greekfeet	0.316230000000000011 m	greekfoot
greekcubit	0.474345000000000017 m	1.5 greekfoot
pous	0.316230000000000011 m	greekfoot
podes	0.316230000000000011 m	greekfoot
orguia	1.89738000000000007 m	6 greekfoot
greekfathom	1.89738000000000007 m	orguia
stadion	189.738 m	100 orguia
akaina	3.16230000000000011 m	10 greekfeet
plethron	31.6230000000000011 m	10 akaina
greekfinger	0.0197643750000000007 m	1|16 greekfoot
homericcubit	0.395287500000000014 m	20 greekfingers
shortgreekcubit	0.355758750000000012 m	18 greekfingers
ionicfoot	0.295999999999999985 m	296 mm
doricfoot	0.326000000000000012 m	326 mm
olympiccubit	0.462915000000000132 m	25 remendigit
olympicfoot	0.308610000000000051 m	2|3 olympiccubit
olympicfinger	0.0192881250000000032 m	1|16 olympicfoot
olympicfeet	0.308610000000000051 m	olympicfoot
olympicdakylos	0.0192881250000000032 m	olympicfinger
olympicpalm	0.0771525000000000127 m	1|4 olympicfoot
olympicpalestra	0.0771525000000000127 m	olympicpalm
olympicspithame	0.228600000000000025 m	3|4 foot
olympicspan	0.228600000000000025 m	olympicspithame
olympicbema	0.771525000000000127 m	2.5 olympicfeet
olympicpace	0.771525000000000127 m	olympicbema
olympicorguia	1.85166000000000031 m	6 olympicfeet
olympicfathom	1.85166000000000031 m	olympicorguia
olympiccord	18.5166000000000039 m	60 olympicfeet
olympicamma	18.5166000000000039 m	olympiccord
olympicplethron	30.8610000000000042 m	100 olympicfeet
olympicstadion	185.166000000000025 m	600 olympicfeet
greekkotyle	0.000270000000000000058 m^3	270 ml
xestes	0.000540000000000000115 m^3	2 greekkotyle
khous	0.00324000000000000069 m^3	12 greekkotyle
metretes	0.0388800000000000118 m^3	12 khous
choinix	0.00108000000000000023 m^3	4 greekkotyle
hekteos	0.00864000000000000185 m^3	8 choinix
medimnos	0.0518400000000000111 m^3	6 hekteos
aeginastater	0.0124413907200000007 kg	192 grain
aeginadrachmae	0.00622069536000000034 kg	1|2 aeginastater
aeginaobol	0.00103678255999999991 kg	1|6 aeginadrachmae
aeginamina	0.622069536000000034 kg	50 aeginastaters
aeginatalent	37.3241721600000034 kg	60 aeginamina
atticstater	0.00874785285000000135 kg	135 grain
atticdrachmae	0.00437392642500000067 kg	1|2 atticstater
atticobol	0.00072898773750000004 kg	1|6 atticdrachmae
atticmina	0.437392642500000095 kg	50 atticstaters
attictalent	26.2435585500000066 kg	60 atticmina
northerncubit	0.675640000000000129 m	26.6 in
northernfoot	0.337820000000000065 m	1|2 northerncubit
sumeriancubit	0.494999999999999996 m	495 mm
kus	0.494999999999999996 m	sumeriancubit
sumerianfoot	0.32999999999999996 m	2|3 sumeriancubit
assyriancubit	0.548640000000000128 m	21.6 in
assyrianfoot	0.274320000000000064 m	1|2 assyriancubit
assyrianpalm	0.0914400000000000213 m	1|3 assyrianfoot
assyriansusi	0.00457200000000000141 m	1|20 assyrianpalm
susi	0.00457200000000000141 m	assyriansusi
persianroyalcubit	0.640080000000000204 m	7 assyrianpalm
hashimicubit	0.649224000000000023 m	25.56 in
blackcubit	0.540512000000000103 m	21.28 in
arabicfeet	0.270256000000000052 m	1|2 blackcubit
arabicfoot	0.270256000000000052 m	arabicfeet
arabicinch	0.0225213333333333376 m	1|12 arabicfoot
arabicmile	2162.04800000000023 m	4000 blackcubit
silverdirhem	0.00291595095000000016 kg	45 grain
tradedirhem	0.00311034768000000017 kg	48 grain
silverkirat	0.00018224693437500001 kg	1|16 silverdirhem
silverwukiyeh	0.0291595094999999999 kg	10 silverdirhem
silverrotl	0.349914113999999998 kg	12 silverwukiyeh
arabicsilverpound	0.349914113999999998 kg	silverrotl
tradekirat	0.000194396730000000011 kg	1|16 tradedirhem
tradewukiyeh	0.0311034768000000017 kg	10 tradedirhem
traderotl	0.37324172160000002 kg	12 tradewukiyeh
arabictradepound	0.37324172160000002 kg	traderotl
parasang	5632.70399999999972 m	3.5 mile
biblicalcubit	0.553720000000000101 m	21.8 in
hebrewcubit	0.446531999999999984 m	17.58 in
li	578.900719424460476 m	10|27.8 mile
liang	0.103948251458333335 kg	11|3 oz
timepoint	720 s	1|5 hour
timeminute	360 s	1|10 hour
timeostent	60 s	1|60 hour
timeounce	7.5 s	1|8 timeostent
timeatom	0.159574468085106391 s	1|47 timeounce
mite	3.2399455000000004e-06 kg	1|20 grain
droit	1.34997729166666675e-07 kg	1|24 mite
periot	6.74988645833333373e-09 kg	1|20 droit
blanc	2.81245269097222222e-10 kg	1|24 periot
hundredweight	45.3592370000000003 kg	ushundredweight
scruple	0.0012959782 kg	apscruple
fluidounce	2.95735295625000113e-05 m^3	usfluidounce
bushel	0.0352390701668800141 m^3	usbushel
cup	0.000236588236500000091 m^3	uscup
tablespoon	1.47867647812500057e-05 m^3	ustablespoon
teaspoon	4.92892159375000132e-06 m^3	usteaspoon
pony	2.95735295625000113e-05 m^3	ponyvolume
firkin	0.0340687060560000143 m^3	usfirkin
hogshead	0.2384809423920001 m^3	ushogshead
ångström	1.00000000000000004e-10 m	angstrom
Å	1.00000000000000004e-10 m	angstrom
Å	1.00000000000000004e-10 m	angstrom
röntgen	0.000257999999999999983 s*A/kg	roentgen
°C	1 K	degC
°F	0.55555555555555558 K	degF
°K	1 K	K
°R	0.55555555555555558 K	degR
℃	1 K	degC
℉	0.55555555555555558 K	degF
K	1 K	K
ℓ	0.00100000000000000024 m^3	liter
Ω	1 m^2*kg/s^3*A^2	ohm
Ω	1 m^2*kg/s^3*A^2	ohm
℧	1 s^3*A^2/m^2*kg	mho
ʒ	0.00177184519531250009 kg	dram
℈	0.0012959782 kg	scruple
℥	0.0283495231250000014 kg	ounce
℔	0.453592370000000022 kg	lb
ℎ	6.62607003945499709e-34 m^2*kg/s	hplanck
ℏ	1.05457180005237273e-34 m^2*kg/s	hbar
‰	0.00100000000000000002	1|1000
‱	0.000100000000000000005	1|10000
㍱	100 kg/m*s^2	hPa
㍲	86400 s	da
㍳	149597870700 m	au
㍴	100000 kg/m*s^2	bar
㍶	30856775814671944 m	pc
㎀	9.9999999999999998e-13 A	pA
㎁	1.00000000000000006e-09 A	nA
㎂	9.99999999999999955e-07 A	µA
㎃	0.00100000000000000002 A	mA
㎄	1000 A	kA
㎅	1000 B	kB
㎆	1000000 B	MB
㎇	1000000000 B	GB
㎊	9.9999999999999998e-13 s^4*A^2/m^2*kg	pF
㎋	1.00000000000000006e-09 s^4*A^2/m^2*kg	nF
㎌	9.99999999999999955e-07 s^4*A^2/m^2*kg	µF
㎍	1.00000000000000006e-09 kg	µg
㎎	9.99999999999999955e-07 kg	mg
㎏	1 kg	kg
㎐	1 s^-1	Hz
㎑	1000 s^-1	kHz
㎒	1000000 s^-1	MHz
㎓	1000000000 s^-1	GHz
㎔	1000000000000 s^-1	THz
㎕	1.00000000000000027e-09 m^3	µL
㎖	1.00000000000000017e-06 m^3	mL
㎗	0.000100000000000000032 m^3	dL
㎘	1.00000000000000022 m^3	kL
㎙	1.00000000000000008e-15 m	fm
㎚	1.00000000000000006e-09 m	nm
㎛	9.99999999999999955e-07 m	µm
㎜	0.00100000000000000002 m	mm
㎝	0.0100000000000000002 m	cm
㎞	1000 m	km
㎟	9.99999999999999955e-07 m^2	mm^2
㎠	0.000100000000000000005 m^2	cm^2
㎡	1 m^2	m^2
㎢	1000000 m^2	km^2
㎣	1.00000000000000006e-09 m^3	mm^3
㎤	1.00000000000000017e-06 m^3	cm^3
㎥	1 m^3	m^3
㎦	1000000000 m^3	km^3
㎧	1 m/s	m/s
㎨	1 m/s^2	m/s^2
㎩	1 kg/m*s^2	Pa
㎪	1000 kg/m*s^2	kPa
㎫	1000000 kg/m*s^2	MPa
㎬	1000000000 kg/m*s^2	GPa
㎭	0.0100000000000000002 m^2/s^2	rad
㎮	0.0100000000000000002 m^2/s^3	rad/s
㎯	0.0100000000000000002 m^2/s^4	rad/s^2
㎰	9.9999999999999998e-13 s	ps
㎱	1.00000000000000006e-09 s	ns
㎲	9.99999999999999955e-07 s	µs
㎳	0.00100000000000000002 s	ms
㎴	9.9999999999999998e-13 m^2*kg/s^3*A	pV
㎵	1.00000000000000006e-09 m^2*kg/s^3*A	nV
㎶	9.99999999999999955e-07 m^2*kg/s^3*A	µV
㎷	0.00100000000000000002 m^2*kg/s^3*A	mV
㎸	1000 m^2*kg/s^3*A	kV
㎹	1000000 m^2*kg/s^3*A	MV
㎺	9.9999999999999998e-13 m^2*kg/s^3	pW
㎻	1.00000000000000006e-09 m^2*kg/s^3	nW
㎼	9.99999999999999955e-07 m^2*kg/s^3	µW
㎽	0.00100000000000000002 m^2*kg/s^3	mW
㎾	1000 m^2*kg/s^3	kW
㎿	1000000 m^2*kg/s^3	MW
㏀	1000 m^2*kg/s^3*A^2	kΩ
㏁	1000000 m^2*kg/s^3*A^2	MΩ
㏃	1 s^-1	Bq
㏄	1.00000000000000017e-06 m^3	cc
㏅	1 cd	cd
㏆	1 s*A/kg	C/kg
㏉	1 m^2/s^2	Gy
㏊	10000 m^2	ha
㏌	0.0254000000000000024 m	in
㏏	1000000 kg	kt
㏐	1 cd	lm
㏓	1 cd/m^2	lx
㏔	100 kg/m*s^2	mb
㏕	2.54000000000000041e-05 m	mil
㏖	1 mol	mol
㏙	9.99999999999999955e-07	ppm
㏛	1	sr
㏜	1 m^2/s^2	Sv
㏝	1 m^2*kg/s^2*A	Wb
VELOCITY	1 m/s	LENGTH / TIME
ACCELERATION	1 m/s^2	VELOCITY / TIME
VISCOSITY	1 kg/m*s	FORCE TIME / AREA
KINEMATIC_VISCOSITY	1 m^2/s	VISCOSITY / DENSITY
xunit	1.00207697000000001e-13 m	xunit_cu
siegbahn	1.00207697000000001e-13 m	xunit
shake	1.00000000000000002e-08 s	1e-8 sec
pyron	697.799999999999955 kg/s^3	cal_IT / cm^2 min
katal	1 mol/s	mol/sec
kat	1 mol/s	katal
cron	31556925974678.4023 s	1e6 years
circle	6.28318530717958623	2 pi radian
degree	0.0174532925199432955	1|360 circle
deg	0.0174532925199432955	degree
arcdeg	0.0174532925199432955	degree
arcmin	0.00029088820866572158	1|60 degree
arcminute	0.00029088820866572158	arcmin
'	0.00029088820866572158	arcmin
arcsec	4.84813681109535984e-06	1|60 arcmin
arcsecond	4.84813681109535984e-06	arcsec
"	4.84813681109535984e-06	arcsec
''	4.84813681109535984e-06	"
rightangle	1.57079632679489656	90 degrees
quadrant	1.57079632679489656	1|4 circle
quintant	1.25663706143591725	1|5 circle
sextant	1.04719755119659763	1|6 circle
sign	0.523598775598298816	1|12 circle
turn	6.28318530717958623	circle
revolution	6.28318530717958623	turn
rev	6.28318530717958623	turn
gon	0.015707963267948967	1|100 rightangle
grade	0.015707963267948967	gon
centesimalminute	0.000157079632679489682	1|100 grade
centesimalsecond	1.57079632679489688e-06	1|100 centesimalminute
milangle	0.000981747704246810435	1|6400 circle
pointangle	0.19634954084936207	1|32 circle
mas	4.84813681109536025e-09	milliarcsec
seclongitude	7.27220521664303951e-05	circle (seconds/day)
sphere	12.5663706143591725	4 pi sr
squaredegree	0.000304617419786708569	1|180^2 pi^2 sr
squareminute	8.46159499407523867e-08	1|60^2 squaredegree
squaresecond	2.35044305390978853e-11	1|60^2 squareminute
squarearcmin	8.46159499407523867e-08	squareminute
squarearcsec	2.35044305390978853e-11	squaresecond
sphericalrightangle	1.57079632679489656	0.5 pi sr
octant	1.57079632679489656	0.5 pi sr
gasconstant	8.3144598635874285 m^2*kg/s^2*K*mol	k N_A
R	8.3144598635874285 m^2*kg/s^2*K*mol	gasconstant
molarvolume	0.0224139621193082256 m^3	mol R stdtemp / atm
loschmidt	2.68678104589168735e+25 m^-3	avogadro mol / molarvolume
electronradius	2.81794032333921876e-15 m	(1/4 pi epsilon0) e^2 / electronmass c^2
lightyear	9460730472580800 m	c julianyear
ly	9460730472580800 m	lightyear
amagatvolume	0.0224139621193082256 m^3	molarvolume
amagat	44.6150481863517854 mol/m^3	mol/amagatvolume
kcal_mol	6.94769534335999871e-21 m^2*kg/s^2	kcal_th / mol N_A
abfarad	1000000000 s^4*A^2/m^2*kg	abampere sec / abvolt
abhenry	1.00000000000000006e-09 m^2*kg/s^2*A^2	abvolt sec / abamp
ouncecopper	3.43252786584860234e-05 m	oz / ft^2 copperdensity
ozcu	3.43252786584860234e-05 m	ouncecopper
LUMINOUS_FLUX	1 cd	lumen
LUMINOUS_ENERGY	1 s*cd	talbot
ILLUMINANCE	1 cd/m^2	lux
EXITANCE	1 cd/m^2	lux
skot	0.000318309886183790701 cd/m^2	1e-3 apostilb
LUMINANCE	1 cd/m^2	nit
saros	568971744.399999976 s	223 synodicmonth
intacrefoot	1233.48183754752017 m^3	acre foot
acrefoot	1233.48183754752017 m^3	intacrefoot
geographicalmile	1853.1840000000002 m	brnauticalmile
cwt	45.3592370000000003 kg	hundredweight
uston	907.184740000000033 kg	shortton
quarterweight	226.796185000000008 kg	1|4 uston
usassayton	0.0291666666666666637 kg	mg uston / troyounce
brassayton	0.0326666666666666702 kg	mg brton / troyounce
